id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
d22fd4b7924dbaa1,Loading Northwoods Realty,94900.0,,,Phillips,WI,other,https://www.northwoodswi.com/cala-neu,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.139027+00:00,2026-07-06T17:12:05.139027+00:00
a7705ad80eb62dcd,Loading Northwoods Realty,164900.0,,,Park Falls,WI,other,https://www.northwoodswi.com/cari-jeske-ploense,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.139237+00:00,2026-07-06T17:12:05.139237+00:00
9cbee85b77fa4d38,Loading Northwoods Realty,235000.0,,,Phillips,WI,other,https://www.northwoodswi.com/coty-flessert,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.139400+00:00,2026-07-06T17:12:05.139400+00:00
60f6d446cbd77e3b,Loading Northwoods Realty,339900.0,,,Phillips,WI,other,https://www.northwoodswi.com/cala-neu,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.139568+00:00,2026-07-06T17:12:05.139568+00:00
e453ab545e015176,Loading Northwoods Realty,189900.0,,,Phillips,WI,other,https://www.northwoodswi.com/michael-keller,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.139731+00:00,2026-07-06T17:12:05.139731+00:00
1047abfa524f9bdc,Loading Northwoods Realty,187900.0,,,Phillips,WI,other,https://www.northwoodswi.com/michael-keller,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.139877+00:00,2026-07-06T17:12:05.139877+00:00
7495ab4209b1cad2,Loading Northwoods Realty,94900.0,,,Phillips,WI,other,https://www.northwoodswi.com/jaylana-kladanjcic,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140032+00:00,2026-07-06T17:12:05.140032+00:00
1a90cb551b9d2251,Loading Northwoods Realty,479900.0,,,Phillips,WI,other,https://www.northwoodswi.com/cala-neu,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140186+00:00,2026-07-06T17:12:05.140186+00:00
2d1710a48f5a3745,Loading Northwoods Realty,249900.0,,,Park Falls,WI,other,https://www.northwoodswi.com/cari-jeske-ploense,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140333+00:00,2026-07-06T17:12:05.140333+00:00
85b6777707004795,Loading Northwoods Realty,419000.0,,,Park Falls,WI,other,https://www.northwoodswi.com/allexus-merrit,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140483+00:00,2026-07-06T17:12:05.140483+00:00
7a5c8f4c7534547c,"No photo availableNewFor Sale$349,9002bd1.5ba1,774sqft623 Hirzel St, Eagle River, WI 54521",349900.0,,,Eagle River,WI,other,https://www.northwoodswi.com/idx/listing/WI-NWOODS/218313/623-Hirzel-St-Eagle-River-WI-54521,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140618+00:00,2026-07-06T17:12:05.140618+00:00
04de701e99f42f09,"NewFor Sale$25,0002bd2ba1,152sqftW7327 County Road A, Medford, WI 54451Success Realty Inc",25000.0,,,Medford,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603100/W7327-County-Road-A-Medford-WI-54451,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140736+00:00,2026-07-06T17:12:05.140736+00:00
f52ff43937b906cf,"NewFor Sale$344,9003bd1.5ba2,236sqft1108 Lindbergh Avenue, Stevens Point, WI 54481Kpr Brokers, LLC",344900.0,,,Stevens Point,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603099/1108-Lindbergh-Avenue-Stevens-Point-WI-54481,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.140850+00:00,2026-07-06T17:12:05.140850+00:00
c641608cf42056b8,"NewActive - Delayed$850,000Multi Family Home3004-3012 Ross Avenue, Weston W, WI 54476Remax Excel",850000.0,,,,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603101/3004-3012-Ross-Avenue-Weston-W-WI-54476,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.142230+00:00,2026-07-06T17:12:05.142230+00:00
1e292c0058117682,"NewFor Sale$248,000Land:2.07acres+/-2.07 Acres Elderberry Road, Colby, WI 54421Dixon Greiner Realty, LLC",248000.0,,,Colby,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22500148/-207-Acres-Elderberry-Road-Colby-WI-54421,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.142384+00:00,2026-07-06T17:12:05.142384+00:00
25f0821375644656,"NewUnder ContractVirtual TourActive Under Contract$649,9003bd2.5ba2,652sqft1615 Dogwood Dr, St Germain, WI 54558",649900.0,,,St Germain,WI,other,https://www.northwoodswi.com/idx/listing/WI-NWOODS/216169/1615-Dogwood-Dr-St-Germain-WI-54558,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.142523+00:00,2026-07-06T17:12:05.142523+00:00
e50be24a3f4a5ecb,"NewVirtual TourFor Sale$279,9002bd2ba2,624sqft704 S Lasalle Street, Spencer, WI 54484Brock And Decker Real Estate, LLC",279900.0,,,Spencer,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603097/704-S-Lasalle-Street-Spencer-WI-54484,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.142672+00:00,2026-07-06T17:12:05.142672+00:00
190f88a1d87e0f53,"NewFor Sale$595,0003bd3.5ba3,584sqftN8054 Ridge Road, Phillips, WI 54555Re/Max New Horizons Realty",595000.0,,,Phillips,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603096/N8054-Ridge-Road-Phillips-WI-54555,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.142793+00:00,2026-07-06T17:12:05.142793+00:00
76958589560f317a,"NewFor Sale$419,9003bd2ba3,373sqft9239 Camilla Court, Nekoosa, WI 54475Nexthome Partners",419900.0,,,Nekoosa,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603095/9239-Camilla-Court-Nekoosa-WI-54475,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.142909+00:00,2026-07-06T17:12:05.142909+00:00
0e4999b5e90c1ef8,"NewFor Sale$529,9003bd3ba2,600sqft142951 Rolling Meadows Lane, Wausau, WI 54401Coldwell Banker Action",529900.0,,,Wausau,WI,other,https://www.northwoodswi.com/idx/listing/WI-CWBOR/22603094/142951-Rolling-Meadows-Lane-Wausau-WI-54401,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.143027+00:00,2026-07-06T17:12:05.143027+00:00
96ae210753f0a8c8,"NewFor Sale$349,0003bd1.5ba1,752sqftN1629 Rolling Hills Rd, Antigo, WI 54409",349000.0,,,Antigo,WI,other,https://www.northwoodswi.com/idx/listing/WI-NWOODS/218312/N1629-Rolling-Hills-Rd-Antigo-WI-54409,cala neu,www.northwoodswi.com,Real Estate Websites by iHouseweb | Accessibility | Admin Menu,2026-07-06T17:12:05.143138+00:00,2026-07-06T17:12:05.143138+00:00
