id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
640a9e5bd7d0a1f3,Commercial Real Estate & Business Brokers Serving Maryland & the Mid-Atlantic,,,,Nottingham,MD,vending,https://bcvcommercialrealty.com/,bill vanden eynden,bcvcommercialrealty.com,"We work with buyers, sellers, investors, and business owners across a wide range of industries, including restaurants, cafés, bars, pizza shops, automotive businesses, liquor stores, salons, vending routes, gas stations, franchises, retail stores, warehouses, and more.",2026-07-09T16:22:59.072295+00:00,2026-07-09T16:22:59.072295+00:00
1d06e7ac7a7243aa,BCV Businesses for Sale,,,,,MD,restaurant,https://bcvcommercialrealty.com/bcv-commercial-real-estate-properties/,bill vanden eynden,bcvcommercialrealty.com,"BCV Businesses for Sale Businesses For Sale Our brokers bring firsthand experience as former business owners, giving us a unique understanding of valuation, operations, and exit strategy. Confidentiality is central to everything we do, and every engagement is handled with professionalism and discretion. BCV recognizes the importance of your confidential needs and makes it a priority. With a strong foundation in Baltimore City, Baltimore, Harford, and Cecil Counties — and expanding reach across the Mid-Atlantic — BCV Commercial Realty is positioned to deliver results for buyers and sellers alike. If you don’t see it, ask us! Can’t find what you are looking for? Give us a call today 410-296-2626 and one of our qualified brokers will be happy to help you. Looking for a commercial property? Browse Commercial Property Listings Industries We Represent Bars, restaurants, liquor stores, carry outs, automotive, salons, laundromats, warehouses, franchises, service businesses, and more. Connect w",2026-07-09T16:22:59.073897+00:00,2026-07-09T16:22:59.073897+00:00
ca361f492a12c107,"Explore our commercial properties and our business listings in Baltimore, Harford and Cecil Counties.",,,,Forest Hill,MD,technology,https://www.facebook.com/bcvcommercial/,bill vanden eynden,bcvcommercialrealty.com,"Facebook Log In Log In Forgot Account? BCV Commercial Realty 808 followers • 64 following Posts About Reels Photos More Posts About Reels Photos BCV Commercial Realty Intro Specializing in all phases of sales, leasing,tenant representation & marketing of land & commercial Page · Commercial Real Estate Agency 1920 Rock Spring Road, Suite 101, Forest Hill, MD, United States, Maryland (410) 296-2626 billv@bcvcommercial.com bcvcommercial.com Always open Price Range · $ Not yet rated (3 Reviews) ﻿ Photos See all photos Privacy · Consumer Health Privacy · Terms · Advertising · Ad Choices · Cookies · More BCV Commercial Realty June 19, 2025 · Shared with Public We are deeply saddened by the passing of our Associate Broker, David Karczeski (Snappy), on June 14th. Dave joined BCV in 2014 and, over the years, built a loyal and trusting customer base. He was known for his intelligence, competence, and ability to get things done. Dave’s presence, professionalism, and friendship will be greatly missed by all of us. All reactions: 49 3 1 Like Comment View more comments Ernie Kosmakos Sorry for your team’s loss, Jerry. 1y See more from BCV Commercial Realty | Forest Hill MD See more from BCV Commercial Realty | Forest Hill MD Email or phone number Password Log In Forgot password? or Create new account",2026-07-09T16:22:59.074465+00:00,2026-07-09T16:22:59.074465+00:00
104a5a1873620c8f,Business Listings,,,,,AZ,restaurant,https://www.desertbusinessbrokers.com/index.php/listings/30:automotive-audio-tempe,valori mejia,www.desertbusinessbrokers.com,Business Listings Automotive Audio (Tempe) Neighborhood Bar #6 [Absentee Ran] (Verde Valley) Hair Salon (West Valley) [Not A Franchise] Ice Cream & Catering (Cochise Valley) Women's Health Services (Northern Arizona) Women's Health Services with Real Estate (Northern Arizona) Natural Healthcare Provider (Scottsdale) Alterations Business (Central Phoenix) Established Aggregate Hauling & Dump Truck Business (East Valley) Established Aggregate Hauling & Dump Truck Business (East Valley) Hauling & Dump Truck Business (East Valley) Print Shop (North Phoenix) Screen Print / Embroidery (East Valley) High-Demand Business Spa & Hot Tub Repair (West Valley) Legal Document Preparation [2 Locations] (Phoenix) Pizza & Italian Restaurant (Chandler) Pizza & Pasta #12 Liquor License (Mesa),2026-07-09T16:35:17.883831+00:00,2026-07-09T16:35:17.883831+00:00
a29c09fa59f5a0cb,Automotive Audio (Tempe),178000.0,,,,AZ,automotive,https://www.desertbusinessbrokers.com/index.php/listings/30:automotive-audio-tempe,valori mejia,www.desertbusinessbrokers.com,"Home About Us Testimonials Business Owners Are You Looking For A Business Broker In Arizona? Business Seller FAQs Business Buyers Finding A Business Business Buyer FAQs Buyer Survey Buyer Registration Listings Contact Us Home - Listings - Automotive Audio (Tempe) Business Listings Posted in Automotive Description Business Automotive Audio (Tempe) Price $178,000.00 Profile 480-636-8577 Desert Business Brokers © 2026",2026-07-09T16:35:17.885462+00:00,2026-07-09T16:35:17.885462+00:00
4e8f6221f566ff1d,Neighborhood Bar #6 [Absentee Ran] (Verde Valley),,,,,,restaurant,https://www.desertbusinessbrokers.com/index.php/listings/36:neighborhood-bar-6-absentee-ran-verde-valley,valori mejia,www.desertbusinessbrokers.com,Neighborhood Bar #6 [Absentee Ran] (Verde Valley),2026-07-09T16:35:17.885742+00:00,2026-07-09T16:35:17.885742+00:00
5e605e52800e6f51,Hair Salon (West Valley) [Not A Franchise],,,,,,other,https://www.desertbusinessbrokers.com/index.php/listings/27:hair-salon-west-valley-not-a-franchise,valori mejia,www.desertbusinessbrokers.com,Hair Salon (West Valley) [Not A Franchise],2026-07-09T16:35:17.886011+00:00,2026-07-09T16:35:17.886011+00:00
6822ae66c23dd874,Ice Cream & Catering (Cochise Valley),285000.0,,,,AZ,restaurant,https://www.desertbusinessbrokers.com/index.php/listings/10:ice-cream-catering-cochise-valley,valori mejia,www.desertbusinessbrokers.com,"Home About Us Testimonials Business Owners Are You Looking For A Business Broker In Arizona? Business Seller FAQs Business Buyers Finding A Business Business Buyer FAQs Buyer Survey Buyer Registration Listings Contact Us Home - Listings - Ice Cream & Catering (Cochise Valley) Business Listings Posted in Fast Food Description Business Ice Cream & Catering (Cochise Valley) Price $285,000.00 Profile 480-636-8577 Desert Business Brokers © 2026",2026-07-09T16:35:17.886260+00:00,2026-07-09T16:35:17.886260+00:00
05bdf0058c8d0831,Women's Health Services (Northern Arizona),,,,,AZ,other,https://www.desertbusinessbrokers.com/index.php/listings/28:women-s-health-services-northern-arizona,valori mejia,www.desertbusinessbrokers.com,Women's Health Services (Northern Arizona),2026-07-09T16:35:17.886493+00:00,2026-07-09T16:35:17.886493+00:00
661d110f68e4b777,Women's Health Services with Real Estate (Northern Arizona),500000.0,,,,AZ,other,https://www.desertbusinessbrokers.com/index.php/listings/29:women-s-health-services-with-real-estate-northern-arizona,valori mejia,www.desertbusinessbrokers.com,"Home About Us Testimonials Business Owners Are You Looking For A Business Broker In Arizona? Business Seller FAQs Business Buyers Finding A Business Business Buyer FAQs Buyer Survey Buyer Registration Listings Contact Us Home - Listings - Women's Health Services with Real Estate (Northern Arizona) Business Listings Posted in Health Services Description Business Women's Health Services with Real Estate (Northern Arizona) Price $500,000.00 Profile 480-636-8577 Desert Business Brokers © 2026",2026-07-09T16:35:17.886733+00:00,2026-07-09T16:35:17.886733+00:00
