id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
c8e35aa52fb662f5,"Selling price.   $1,039,000",1039000.0,,,,NY,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"5,200 sq ft 126 machines Dexter/Wascomat established 11 years 9 yrs on lease 15,066 rent/tx/cam Revenue.   610,600 Net             231,048 Town.        BROOKLYN County.        KINGS State.              NY Selling price.   $1,039,000",2026-07-11T15:01:32.933317+00:00,2026-07-11T15:01:32.933317+00:00
e7853a1fb1e27cca,"Net                224,601",899000.0,,9620.0,,NY,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"4,632 sq ft 114 machines wascomat 11 years on lease ​rent $9,620 Revenue.      661,650 Net                224,601 Town. County.         BRONX State.                  NY Selling price.   $899,000",2026-07-11T15:01:32.934619+00:00,2026-07-11T15:01:32.934619+00:00
72ea5ea7d74fa78d,"lease 13 years, 3 percent increases",799000.0,,10333.0,,NJ,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"4,000 sq ft operating 7 yrs lease 13 years, 3 percent increases 110 machines ​$10,333 rent/tax/cam Revenue.      573,211 Net                177,006 Town. County.         PASSAIC State.                  NJ Selling price.   $799,000",2026-07-11T15:01:32.935926+00:00,2026-07-11T15:01:32.935926+00:00
c0f98900a913ceb9,"Net                198,718",999000.0,,,,PA,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"3,900 square feet 14 year lease ​rent 6,500 equip 6 years ​w. 52.   D 48 Revenue.      496,220 Net                198,718 Town. County.         PHILA State.                  PA Selling price.   $999,000",2026-07-11T15:01:32.937206+00:00,2026-07-11T15:01:32.937206+00:00
4f2d5f947b7cb7e2,"Net                134,530",625000.0,,,,FL,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"Rent $7000 81 machines ​3,300 sq ft 9 years on lease operating 6 years Revenue.      421,000 Net                134,530 Town. County.        MIAMI-DADE State.                  FL Selling price.   $625,000",2026-07-11T15:01:32.938519+00:00,2026-07-11T15:01:32.938519+00:00
2101de7ae754ccaa,10 yrs on lease.   2 percent increases,1150000.0,,12966.0,,NJ,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"4,160 sq ft 5 yrs age equipment 122 machines huebsch. 10 yrs on lease.   2 percent increases ​$12,966 rent/tax Revenue.      703,004 Net                253,111 Town.          PATERSON County.          PASSAIC State.                  NJ Selling price.   $1,150,000",2026-07-11T15:01:32.939895+00:00,2026-07-11T15:01:32.939895+00:00
31bc8075572350e6,"Net                170,779",729000.0,,7210.0,,PA,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"3,762 sq ft rent $7,210 98 machines equipment 10.5 yrs ​lease 9.5 yrs Revenue.      449,456 Net                170,779 Town. County.      PHILADELPHIA State.                  PA Selling price.   $729,000",2026-07-11T15:01:32.941182+00:00,2026-07-11T15:01:32.941182+00:00
14c608d1f1879b1f,"Selling price.   $1,600,000",1600000.0,,14875.0,,NY,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"5,100 sq ft 16 yrs on lease 137 machines equipment 4 yrs ​rent/tax $14,875 Revenue.      817,830 Net                310,114 Town.            BROOKLYN County.           KINGS State.                  NY Selling price.   $1,600,000",2026-07-11T15:01:32.942598+00:00,2026-07-11T15:01:32.942598+00:00
a05f9c4df0f89bde,"Net                  60,312",200000.0,,,,NY,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"2,332 sq ft 60 machines Free standing with parking Revenue.      216,611 Net                  60,312 Town. County.          SUFFOLK State.                  NY Selling price.   $200,000",2026-07-11T15:01:32.943880+00:00,2026-07-11T15:01:32.943880+00:00
538243584285c8f0,"Net                227,200",999000.0,,,,NY,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"4,680 sq ft 8,580 rent 92 machines equip 6 yrs 3 percent increases ​lease 9 yrs Revenue.      605,329 Net                227,200 Town.         BROOKLYN County.       KINGS State.                  NY Selling price.   $999,000",2026-07-11T15:01:32.945201+00:00,2026-07-11T15:01:32.945201+00:00
001cfd4133b489e4,"Net                233,588",929000.0,,,,NY,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"4,100 sq ft 8,883 rent 108 machines 12 yr equipment 2 percent increases ​lease 8 yrs Revenue.      583,347 Net                233,588 Town.           BROOKLYN County.           KINGS State.                  NY Selling price.   $929,000",2026-07-11T15:01:32.946514+00:00,2026-07-11T15:01:32.946514+00:00
f93b40134a202f79,"Net                191,669",799000.0,,,,NJ,other,https://feldmanbrokerage.com/buy-a-laundromat.html,eric feldman,feldmanbrokerage.com,"3,815 sq ft lease 10 yrs 4 percent increases 10 yr equip rent/tax.   10,102 107 machines Revenue.      472,900 Net                191,669 Town.           PATERSON County.          PASSAIC State.                  NJ Selling price.   $799,000",2026-07-11T15:01:32.947810+00:00,2026-07-11T15:01:32.947810+00:00
