id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
e2feec500052bd1b,Southern California,,,,,CA,other,https://www.californiabusinessbrokers.com/southern-california/,christina lazuric,www.californiabusinessbrokers.com,REGIONS Southern California Central California Northern California CBB Global CONTACT US TODAY!,2026-07-08T16:04:44.502010+00:00,2026-07-08T16:04:44.502010+00:00
f44c9cbf01036c10,BUY A BUSINESS,,,,Mission Viejo,CA,technology,https://www.californiabusinessbrokers.com/buy-a-business/,christina lazuric,www.californiabusinessbrokers.com,"First Name (Required) Last Name (Required) Email (Required) Company (Required) Phone (Required) Interested in (Services) (Required) Click to select... Business Sales Mergers & Acquisitions Business Valuations Buyer & Seller Consulting Market Intelligence Region/Location (Required) Click to select... Southern California Central California Northern California Your Industry (Required) Click to select... Manufacturing Construction & Contracting Healthcare & Medical Practices Technology (IT, SaaS, Software) Retail (Brick & Mortar) eCommerce & Online Businesses Distribution & Wholesale Professional Services (Legal, Accounting, Consulting) Hospitality (Hotels, Resorts, etc.) Food & Beverage (Restaurants, Cafes, Bars) Agriculture & Farming Automotive (Repair, Dealerships, Services) Education & Tutoring Services Fitness & Wellness (Gyms, Studios, Health Services) Beauty & Personal Care (Salons, Spas, etc.) Childcare & Senior Services Cleaning & Janitorial Services Marketing & Advertising Transportation & Logistics Real Estate Services (Brokerages, Property Management) Media & Entertainment Franchise (Any Industry) Preferred Contact Method (Required) Click to select... Phone Email Message (Required)",2026-07-08T16:04:44.504691+00:00,2026-07-08T16:04:44.504691+00:00
f36ec7a5ae567f12,SELLER INFO,,,,,,other,https://www.californiabusinessbrokers.com/sell-a-business/,christina lazuric,www.californiabusinessbrokers.com,SELLER INFO Getting Started Exit Strategy Businesses Sold SELLER TOOLS Seller FAQ Register as a Seller SELLER INQUIRY,2026-07-08T16:04:44.505664+00:00,2026-07-08T16:04:44.505664+00:00
dd4ead3832458421,Industrial,,,,,,manufacturing,https://www.californiabusinessbrokers.com/cbb-industrial/,christina lazuric,www.californiabusinessbrokers.com,Industrial Construction Manufacturing Services Transportation Distribution Retail E-Commerce Healthcare Franchises,2026-07-08T16:04:44.507657+00:00,2026-07-08T16:04:44.507657+00:00
6479cd54adb6c920,About Us,,,,,,other,https://www.californiabusinessbrokers.com/about-us/,christina lazuric,www.californiabusinessbrokers.com,ABOUT About Us CBB Podcast Testimonials Businesses Sold CONTACT US TODAY!,2026-07-08T16:04:44.510511+00:00,2026-07-08T16:04:44.510511+00:00
0519e8217d67eea4,Industrial,,,,,,manufacturing,https://www.californiabusinessbrokers.com/cbb-construction/,christina lazuric,www.californiabusinessbrokers.com,Industrial Construction Manufacturing Services Transportation,2026-07-08T16:04:44.523059+00:00,2026-07-08T16:04:44.523059+00:00
a32b5de8b33a3c77,Distribution,,,,,,retail,https://www.californiabusinessbrokers.com/cbb-distribution/,christina lazuric,www.californiabusinessbrokers.com,Distribution Retail E-Commerce Health Care Franchises,2026-07-08T16:04:44.523529+00:00,2026-07-08T16:04:44.523529+00:00
89c94fd576f342fb,Experience the California Business Brokers difference. Connect with us today for a free consultation and discover how we can help you achieve your business goals.,,,,,CA,other,https://www.californiabusinessbrokers.com/businesses-sold/,christina lazuric,www.californiabusinessbrokers.com,"Experience the California Business Brokers difference. Connect with us today for a free consultation and discover how we can help you achieve your business goals. California Business Brokers® has
handled the buying and selling side of the transaction for many businesses. You can view some of those stories here: VIEW BUSINESSES SOLD",2026-07-08T16:04:44.524022+00:00,2026-07-08T16:04:44.524022+00:00
89cd539f70811a2e,Get Started,,,,Mission Viejo,CA,other,https://www.californiabusinessbrokers.com/,christina lazuric,www.californiabusinessbrokers.com,"CONTACT US Facebook Youtube Linkedin Twitter Get Started Sell a Business Seller Inquiry Buy a Business Buyer Registration Our Services Business Brokers Orange County, Business Brokers Los Angeles, Mergers Acquisitions MISSION VIEJO OFFICE 27201 Puerta Real Suite 300 Mission Viejo, CA 92691 800.296.2499",2026-07-08T16:04:44.525056+00:00,2026-07-08T16:04:44.525056+00:00
56b3d5dd9e3b2651,Our Leadership,,,,,,other,https://www.radcommercial.com/about,steve cbi cfc,www.radcommercial.com,About Our Leadership Careers,2026-07-08T16:06:52.706775+00:00,2026-07-08T16:06:52.706775+00:00
