id,source_url,broker_name,title,asking_price,revenue,cash_flow,city,state,vertical,business_type,first_seen,status
4a659d84ce9f63c2639bd7f1aa4b1baa,https://murphybusiness.com/business-brokerage/detail/21543/18-hole-golf-club-over-300-acres-growing-membership,Murphy Business,18-Hole Golf Club over 300 Acres-Growing Membership,19900000.0,,1272950.0,,,,,2026-02-23T17:20:44.459787+00:00,active
ae49c9e5dc8a0398c1cdedf9ad059829,https://murphybusiness.com/business-brokerage/detail/18794/absentee-saas-platform-for-retailers,Murphy Business,Absentee SaaS Platform for Retailers,10000000.0,,605617.0,,,,,2026-02-23T17:20:44.459807+00:00,active
c6f94146f0e36b3337485ead35a8643e,https://murphybusiness.com/business-brokerage/detail/22925/data-voice-and-cable-installation-company,Murphy Business,"Data, Voice & Cable Installation Company",10000000.0,,2253729.0,,,,,2026-02-23T17:20:44.459815+00:00,active
189b5dafc565fd00f937cc63ffa38566,https://murphybusiness.com/business-brokerage/detail/23018/truck-and-trailer-service-trailer-sales-and-leasing,Murphy Business,Truck and Trailer Service/Trailer Sales & Leasing,9750000.0,,712921.0,,,,,2026-02-23T17:20:44.459826+00:00,active
fd2262d9c9de56d940ce31228c7f149a,https://murphybusiness.com/business-brokerage/detail/20072/live-lobster-storage-and-seafood-processor,Murphy Business,Live Lobster Storage & Seafood Processor,8900000.0,,2232695.0,,,,,2026-02-23T17:20:44.459832+00:00,active
5ba82cc35bba0d037e4d76be09ea083f,https://murphybusiness.com/business-brokerage/detail/22610/dist-mfg-recycled-lumber-wood-products-pallets,Murphy Business,Dist./Mfg. Recycled Lumber Wood Products - Pallets,7900000.0,,1226402.0,,,,,2026-02-23T17:20:44.459839+00:00,active
16e973512f5ae98765641723d307a491,https://murphybusiness.com/business-brokerage/detail/21998/profitable-texas-gulf-coast-restaurants-with-real-estate,Murphy Business,Profitable Texas Gulf Coast Restaurants with Real Estate,7600000.0,,782044.0,,,,,2026-02-23T17:20:44.459844+00:00,active
7dcd81d1cb41f5703f04a19bb5a6ea28,https://murphybusiness.com/business-brokerage/detail/22053/helicopter-business-for-sale,Murphy Business,Helicopter Business For Sale,7600000.0,,1701031.0,,,,,2026-02-23T17:20:44.459849+00:00,active
d654c02077f5174f3b889a9d95a9a302,https://murphybusiness.com/business-brokerage/detail/22222/premier-golf-cart-dealership,Murphy Business,Premier Golf Cart Dealership,7500000.0,,1302437.0,,,,,2026-02-23T17:20:44.459853+00:00,active
8053b69a49168cb5220dcbebcb2abd36,https://murphybusiness.com/business-brokerage/detail/22520/established-frozen-food-manufacturer-30-years-national-distribution,Murphy Business,Established Frozen Food Manufacturer | 30+ Years | National Distribution,7500000.0,,439890.0,,,,,2026-02-23T17:20:44.459859+00:00,active
cc1c4873fbbd9e8e47c5f6345e862449,https://murphybusiness.com/business-brokerage/detail/16727/commercial-glass-company,Murphy Business,Commercial Glass Company,6950000.0,,1585784.0,,,,,2026-02-23T17:20:44.459863+00:00,active
277dcb378669411b01ffbc722a11a4c9,https://murphybusiness.com/business-brokerage/detail/22701/modular-commercial-buildings-manufacturer-midwest,Murphy Business,Modular Commercial Buildings Manufacturer -- Midwest,6600000.0,,1315767.0,,,,,2026-02-23T17:20:44.459868+00:00,active
17d5da4d639012b999aa0d9936a884b1,https://murphybusiness.com/business-brokerage/detail/23183/turnkey-grocery-business-on-prime-commercial-land,Murphy Business,Turnkey Grocery Business on Prime Commercial Land,6500000.0,,442691.0,,,,,2026-02-23T17:20:44.459873+00:00,active
bf303b9333d90ea4cc88f166a7f412d7,https://murphybusiness.com/business-brokerage/detail/22591/profitable-flat-roofing-contractor-with-30-years-of-consistent-success,Murphy Business,Profitable Flat-Roofing Contractor with 30+ Years of Consistent Success,6200000.0,,986258.0,,,,,2026-02-23T17:20:44.459878+00:00,active
90541eccbc51f196d275833cedee4d1b,https://murphybusiness.com/business-brokerage/detail/22357/residential-and-community-based-support-services,Murphy Business,Residential & Community-Based Support Services,5750000.0,,649318.0,,,,,2026-02-23T17:20:44.459883+00:00,active
bd4ea02e815958abc9ba78f33e61cb0f,https://murphybusiness.com/business-brokerage/detail/22769/highly-profitable-specialty-contractor-5mm-rev-1-3mm-sde,Murphy Business,Highly Profitable Specialty Contractor $5MM+ Rev. $1.3MM SDE,5490000.0,,1364404.0,,,,,2026-02-23T17:20:44.459888+00:00,active
bfce5698bba41f033727faf138e461cb,https://murphybusiness.com/business-brokerage/detail/22719/building-component-mfg-company-for-sale,Murphy Business,Building Component Mfg. Company for Sale,5400000.0,,1138250.0,,,,,2026-02-23T17:20:44.459892+00:00,active
a6a3bb5d0bb15017afe2d0ff2063f6fb,https://murphybusiness.com/business-brokerage/detail/22540/wholesale-and-retail-landscaping-mulch-mfg-w-re,Murphy Business,Wholesale & Retail Landscaping Mulch Mfg. w/RE,5150000.0,,734930.0,,,landscape,,2026-02-23T17:20:44.459902+00:00,active
7aacf43c520c30563060bf14ac371d1b,https://murphybusiness.com/business-brokerage/detail/20993/specialty-industrial-sales-material-handling-sales-company,Murphy Business,Specialty Industrial Sales/Material Handling Sales Company,5000000.0,,998618.0,,,,,2026-02-23T17:20:44.459908+00:00,active
4808457a803aea4c7adbe0ac2b82801f,https://murphybusiness.com/business-brokerage/detail/22075/commercial-and-residential-hvac-company,Murphy Business,Commercial & Residential HVAC Company,4900000.0,,1379650.0,,,hvac,,2026-02-23T17:20:44.459914+00:00,active
a442a8cd27cac3c604cb1324edf8a032,https://murphybusiness.com/business-brokerage/detail/22361/light-duty-diesel-truck-part-manufacturing-and-assembly-and-e-commerce,Murphy Business,Light Duty Diesel Truck Part Manufacturing & assembly and E-commerce,4900000.0,,1061820.0,,,,,2026-02-23T17:20:44.459919+00:00,active
45b9e5c3cc2d91cb7d8dd145be83103d,https://murphybusiness.com/business-brokerage/detail/22365/profitable-ford-dealership-great-lakes-region,Murphy Business,Profitable Ford Dealership - Great Lakes Region,4900000.0,,831429.0,,,,,2026-02-23T17:20:44.459924+00:00,active
5e806f6854f0743d7cfb70e5f205bfa8,https://murphybusiness.com/business-brokerage/detail/21434/hardscape-sealer-manufacturer-with-us-distribution,Murphy Business,Hardscape Sealer Manufacturer with US Distribution,4700000.0,,681117.0,,,landscape,,2026-02-23T17:20:44.459929+00:00,active
