id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
1d9f68fc99da6362,Business Type,,,,,,automotive,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,"Business Type Any Business Types Owner financing available (392) Bank financeable (3) Absentee business (72) Accounting/payroll/tax  (4) Adult homecare assisted living (29) Advertising/ printing (23) Agents/brokers (13) Agricultural supplies (11) Amusement parks/arcades/recreation (9) Apparel and accessory store (28) Art galleries (6) Art/mirror/framing retail (9) Assets only sale (67) Auto body/collision repair (70) Auto repair (101) Auto/truck mechanical repair (95) Automotive dealers/ auto retail (49) Aviation (2) Bagel stores (24) Bakers & confectioners (33) Banking, lending, and finance (4) Bar/tavern/night clubs (64) Beer distributor (8) Bicycle shop (1) Bldg materials/hardware/garden (26) Business with property available (39) Business/office supplies (12) Car wash (12) Card shop/stationery store (8) Carpet & flooring sales & installation (5) Catering and event planning (21) Check cashing (4) Cleaning services (38) Computer & software services (7) Construction building (40) Const",2026-04-16T18:04:47.954264+00:00,2026-04-16T18:04:47.954264+00:00
538da39121b41e7d,Business Location,,,,,DC,other,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,Business Location State Alabama Alaska Arizona Arkansas California Colorado Connecticut Delaware District of Columbia Florida Georgia Hawaii Idaho Illinois Indiana Iowa Kansas Kentucky Louisiana Maine Maryland Massachusetts Michigan Minnesota Mississippi Missouri Montana Nebraska Nevada New Hampshire New Jersey New Mexico New York North Carolina North Dakota Ohio Oklahoma Oregon Pennsylvania Puerto Rico Rhode Island South Carolina South Dakota Tennessee Texas U.S. Virgin Islands Utah Vermont Virginia Washington West Virginia Wisconsin Wyoming County County,2026-04-16T18:04:47.954643+00:00,2026-04-16T18:04:47.954643+00:00
3d672512ab3e5bc9,Asking Price,,,,,,other,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,Asking Price - Cash Flow -,2026-04-16T18:04:47.954858+00:00,2026-04-16T18:04:47.954858+00:00
343f0b96f2142dc3,Keyword or Listing #,,,,,,other,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,Keyword or Listing #,2026-04-16T18:04:47.955050+00:00,2026-04-16T18:04:47.955050+00:00
b87941ea838ca5f7,Owner Financed,,,,,,other,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,Owner Financed Select Yes No,2026-04-16T18:04:47.955253+00:00,2026-04-16T18:04:47.955253+00:00
f90657fbcee08693,Down Payment,,,,,,other,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,Down Payment Any Amount Less than $100K $100K - $150K $150K - $300K $300K - $500K $500K - $1Mil $1Mil - $2Mil More than $2Mil,2026-04-16T18:04:47.955596+00:00,2026-04-16T18:04:47.955596+00:00
d7ecbbb8c59be142,Sort By,,,,,,other,https://www.vestedbb.com/advancesearch/index.html,"vested business brokers, ltd",www.vestedbb.com,Sort By Listing date: Newest First Listing date: Oldest First Asking Price: Low to High Asking Price: High to Low Cash Flow: Low to High Cash Flow: High to Low Down Payment: Low to High Down Payment: High to Low,2026-04-16T18:04:47.956005+00:00,2026-04-16T18:04:47.956005+00:00
ad3e0cd7f2bb2985,Bimbo Bakery Routes,474750.0,200000.0,,Bread Gadsden,AL,restaurant,https://routesforsale.net/route-listings-states.html,routes for sale®,www.routesforsale.net,"Bimbo Bakery Routes View Routes For Sale By States Here! Route Type City, State Price Financing Cash Flow Status Route Details Arnold & Bimbo Bread Gadsden, AL $200,000 $95,000 $74,906 Active View Route Oroweat Bread Willcox, AZ $199,999 $143,000 $124,227 Active View Route Arnold & Bimbo Bread Middletown, CT $90,000 $64,400 $44,306 Active View Route Arnold & Bimbo Bread Hartford, CT $280,000 $141,000 $103,480 Active View Route Arnold & Bimbo Bread Bridgeport, CT $140,000 $101,000 $70,702 Active View Route Arnold & Bimbo Bread New Haven, CT $130,000 $86,000 $58,188 Active View Route Arnold & Bimbo Bread Panama City, FL $99,000 $84,000 $50,700 Active View Route Arnold & Bimbo Bread Fort Walton Beach, FL $160,000 $138,000 $73,216 Active View Route Arnold & Bimbo Bread Sarasota, FL $300,000 $216,000 $107,801 Active View Route Arnold & Bimbo Bread Smyrna, GA $254,000 $152,000 $96,460 Active View Route Arnold & Bimbo Post Falls, ID $59,000 $50,100 $42,960 Active View Route Arnold & Bimbo Bre",2026-04-16T18:04:54.902742+00:00,2026-04-16T18:04:54.902742+00:00
d83e9c198ae0391d,Bon Appetit Pastry Routes,105000.0,80000.0,,Pastry Greenville,NC,technology,https://routesforsale.net/route-listings-states.html,routes for sale®,www.routesforsale.net,"Bon Appetit Pastry Routes View Routes For Sale By States Here! Route Type City, State Price Financing Cash Flow Status Route Details Bon Appetit Pastry Greenville, NC $80,000 $0 $58,748 Active View Route Bon Appetit Pastry El Paso, TX $90,000 $0 $46,407 Active View Route Bon Appetit Pastry San Antonio, TX $105,000 $0 $72,488 Active View Route",2026-04-16T18:04:54.902961+00:00,2026-04-16T18:04:54.902961+00:00
81894801e1eccb77,Campbell's Snacks Routes,555457.0,308701.0,,Snacks Lewiston,ID,restaurant,https://routesforsale.net/route-listings-states.html,routes for sale®,www.routesforsale.net,"Campbell's Snacks Routes View Routes For Sale By States Here! Route Type City, State Price Financing Cash Flow Status Route Details Campbell’s Snacks Lewiston, ID $308,701 $277,831 $83,616 Active View Route Campbell’s Snacks Idaho Falls, ID $316,334 $284,701 $96,304 Active View Route Campbell’s Snacks Meridian, ID $463,953 $417,557 $126,985 Active View Route Campbell’s Snacks Boise, ID $402,130 $361,917 $108,508 Active View Route Campbell’s Snacks Bartlesville, OK $185,620 $167,058 $74,082 Active View Route Campbell’s Snacks San Antonio, TX $315,000 $257,000 $83,304 Active View Route Campbell’s Snacks Dallas, TX $332,567 $299,311 $91,904 Active View Route Campbell’s Snacks Irving, TX $300,946 $270,851 $81,851 Active View Route Campbell’s Snacks Beeville, TX $172,961 $155,664 $45,572 Active View Route Campbell’s Snacks Rockport, TX $283,851 $255,465 $83,620 Active View Route Campbell’s Snacks Bay City, TX $221,001 $198,900 $61,643 Active View Route Campbell’s Snacks Shoreline, WA $337,1",2026-04-16T18:04:54.903776+00:00,2026-04-16T18:04:54.903776+00:00
